D1,D19,D31,D40,D49,D61,D28,D58
174.3921,178.8192,-86.4252,172.0211,63.1376,-90.2574,134.5768,-84.8602
-80.0569,66.6228,162.4821,67.2205,-88.0472,-178.137,145.0939,-85.3801
175.6861,-81.3832,-95.4055,65.7268,-85.9334,-176.0691,-66.3002,-176.2559
68.1369,-171.7691,-78.7157,-88.2421,67.3816,61.3647,109.2206,-75.3358
-85.5009,58.9337,64.4099,60.9171,169.5488,63.9206,80.2549,85.1052
65.3399,176.4171,62.2242,176.4043,60.5679,57.389,-39.3541,-75.1773
163.0036,71.2994,-69.6212,-171.0269,-179.7041,-179.8136,-43.284,-169.8986
-86.1139,56.8028,67.0359,-178.7797,-62.2142,-61.875,145.8644,-85.3723
62.9466,80.5281,-67.0281,104.5005,-175.4637,-177.9217,150.7969,-85.3026
70.968,63.3414,-99.81,-95.7667,64.5733,69.0941,82.689,178.8261
173.5963,-98.4825,65.5188,175.0894,94.4623,-62.8623,133.3188,75.3708
-68.0032,-66.5047,101.7027,94.4153,-64.674,-69.0302,151.5539,-177.7462
173.3735,86.3175,-63.5836,-169.8637,96.4019,-62.2605,154.6154,-84.7205
137.1683,56.0722,67.254,57.4216,59.9873,175.6631,65.6894,70.8287
-76.1446,67.6841,160.4003,-95.8168,61.1677,177.9549,81.7876,84.8721
59.1854,52.3973,73.9929,-91.4647,-65.995,-64.1262,148.4166,-85.6325
-63.3292,-133.0131,174.8678,63.6222,-94.5534,179.827,168.4815,-73.2595
172.4465,82.3329,-66.8884,103.0033,-172.5296,-63.3003,154.6505,-84.9835
91.0634,-69.9747,-62.8539,-165.8175,-64.9665,-66.163,-65.8226,173.7068
-62.4903,-136.2004,176.2587,90.4569,-64.5919,-174.0851,169.9008,-72.0205
178.7727,-62.4037,101.7895,-179.3728,-95.4219,62.4883,123.0418,76.2557
-83.3244,63.6604,-100.1523,177.7862,-178.8353,-65.7302,145.5491,-85.1141
-41.0124,-170.2489,-173.0764,-63.5783,92.4347,179.7908,-57.9873,-171.4111
62.197,54.1807,71.4422,-94.1796,-66.1269,-64.278,87.5814,86.0465
62.559,59.2751,173.3196,-94.4243,64.4669,-89.4014,86.1765,84.7505
-69.0539,77.3484,165.5858,66.0618,-90.8996,-178.9274,86.2936,85.2981
-80.8181,65.3204,166.8308,173.7125,64.0172,-90.46,144.5102,-85.1853
63.793,65.831,-92.1626,-177.383,-91.6502,63.7157,88.1802,85.248
-41.4752,-162.5802,-74.0997,-173.9235,-64.0072,-61.7661,-56.7328,-173.4688
-62.0028,87.4089,90.5148,-176.0974,-62.1548,-61.8683,84.8093,84.8992
-62.5105,-165.4253,-77.0894,-89.8426,67.0295,62.0343,106.0573,-75.2944
139.8674,56.8362,72.5073,-100.8034,-70.0642,-179.4427,68.5869,167.5452
-66.5382,79.83,171.3655,174.7059,63.3705,-90.9197,86.3141,85.2336
-86.6873,57.5462,67.0215,-179.2969,-62.4544,-61.8351,80.4353,85.4172
168.6228,-161.2809,-72.2341,-178.6216,176.5871,65.557,-41.9447,-73.2863
-61.8941,-64.919,93.0646,176.4314,93.3436,-63.3792,86.4466,85.563
142.1808,54.4836,72.2895,-94.5797,179.2166,65.2652,69.496,165.6668
175.0271,-178.3252,-82.2833,-58.528,105.6388,-175.7127,133.9551,-84.8207
-41.6363,-65.4569,179.8687,61.7438,59.4885,61.414,-60.8748,-169.1787
-177.2091,-51.8579,-61.3516,-69.0997,92.6381,69.7945,115.9642,84.9498
141.8032,55.5128,73.5191,-178.0271,-62.2351,94.037,68.4065,167.0642
-63.0574,-134.2984,-179.5303,-173.71,-63.2053,92.0811,169.3349,-73.118
59.8015,-97.1938,-75.8506,-179.155,-94.7749,63.0075,154.0259,-83.5113
-67.1578,79.3863,170.4235,179.5566,-95.3253,62.2475,86.3261,85.3166
176.0099,-97.0201,66.033,173.9712,93.6349,-63.1358,-62.8231,-171.8163
173.7067,-94.6936,66.7322,-90.8111,176.9623,64.1667,132.0846,74.9069
92.8922,-60.2485,-171.7624,-64.3281,95.1725,70.6787,83.3289,83.9512
176.1733,-95.8981,64.6774,173.7592,-96.1842,62.3065,-63.0199,-172.1148
174.6491,179.6512,-85.1285,-172.4771,-85.3832,69.7093,133.527,-84.5588
-40.5264,-176.7532,60.4377,58.3484,59.076,61.7802,-60.2818,-171.6708
-63.3935,-66.4591,94.5203,177.4959,93.2816,-63.464,145.5588,-85.2412
91.9674,-63.2784,94.7501,67.3002,61.9965,61.2517,82.1282,179.7984
-40.8118,-170.2267,178.689,92.848,-64.1237,-174.9647,-57.9298,-171.7824
-40.8357,-170.677,-177.9669,-174.4111,-63.3481,91.5675,-58.0219,-171.591
64.0874,-98.713,175.9668,62.531,-93.7515,-179.6912,-62.4357,-171.1004
-86.0784,56.5568,65.8643,62.4125,62.1752,175.6136,141.3063,-84.0071
-43.5099,-64.4228,-168.1445,-62.3318,-61.1448,-61.8623,-60.4157,-168.1885
-40.8316,-171.0868,-177.6177,-179.6744,94.5341,-62.5136,-58.5624,-171.4552
178.2883,-179.9507,-89.1116,-170.1685,-64.2725,89.8726,98.2043,85.7241
59.8943,-95.9089,-75.9276,174.0203,63.0831,-91.5491,153.7011,-83.5265
-69.7589,-104.71,64.983,68.4297,97.1938,-62.9108,69.5766,170.4581
92.6255,-59.7425,-173.7486,73.3867,97.015,-62.8718,83.3147,84.0191
59.7881,-95.3942,-178.4525,-73.5367,-99.5242,62.758,153.1868,-83.8427
177.0257,-165.0221,-78.225,-67.684,-62.8129,95.3925,-59.2905,-179.4165
-64.3869,-65.8899,98.6626,65.6276,62.0293,-94.3867,151.196,-178.0323
139.985,-85.9784,70.9662,62.7647,60.0918,61.2718,67.1998,170.2469
-64.7469,82.8313,175.7038,-173.5886,-62.8211,92.5262,86.2977,85.2992
-40.6105,-171.6534,175.4485,63.2149,-95.1749,179.709,-58.8754,-171.8436
179.4625,-175.8627,-83.3495,-87.6554,68.1091,61.4154,100.0191,84.5585
-81.5432,65.1,167.8456,-175.8135,-63.0135,93.7806,144.6325,-85.1941
174.1626,23.1615,74.8309,174.5067,-179.9581,179.9118,-65.9698,177.66
-85.9638,56.078,65.5635,66.3343,179.4363,-65.9923,142.5153,-84.2493
171.8445,40.2081,176.7717,178.1959,-94.6931,62.4939,-72.8697,172.1263
59.9593,-96.2097,-74.7414,179.8971,94.8777,-62.4565,153.654,-83.7158
-82.9869,61.7581,168.3443,-96.8655,62.5562,176.8696,142.2862,-84.3603
-41.7788,-161.1624,-72.5644,179.2802,62.865,61.7783,-56.8476,-173.0014
-86.4339,55.8696,66.7149,65.8551,170.465,64.7747,141.9272,-83.9648
171.7387,40.2065,179.8405,178.6551,94.6727,-62.7012,-72.8621,171.9629
172.7685,82.8685,-67.9236,105.638,177.9243,67.5592,154.7251,-84.8709
63.2705,43.3438,-173.9367,-63.1054,-59.7948,-61.4155,-71.209,167.7559
66.0346,63.4295,-97.5583,-64.987,-61.8971,94.1509,81.8599,177.7614
64.1185,-97.797,179.1938,178.3601,-94.2802,62.5667,-62.8392,-171.387
137.5184,62.5754,177.1943,174.845,63.469,-91.2535,65.248,71.3123
138.7701,58.2086,77.7052,64.3103,-105.4624,177.1217,66.9951,169.6466
168.8518,-160.8848,-72.2757,178.1219,66.0153,176.6344,-42.2616,-73.5462
-64.9146,-66.2028,97.501,-174.7393,-62.5695,92.6106,145.7008,-85.2544
171.9297,40.1233,177.2253,173.4336,63.1,-92.0612,-72.9552,172.1073
172.193,51.3378,63.6757,62.9518,64.0697,-91.7798,117.6662,76.8566
-63.2437,-64.8363,95.3053,-176.2124,-62.365,93.3504,86.4791,85.6398
137.439,62.6116,176.7908,179.9707,-94.6803,62.4786,65.2146,71.3039
62.7019,-99.406,176.4382,62.941,-95.7072,-70.7643,86.4017,85.99
93.5329,-60.4902,-172.5231,-90.8396,65.6772,62.2996,83.1861,83.8923
-82.6198,63.0201,66.6058,167.4113,66.1647,66.1469,83.3926,85.8103
171.6473,40.376,178.749,-175.8171,-63.2095,92.3373,-73.0166,171.8523
66.4175,179.1414,66.2095,179.9594,-63.2888,-61.8582,-39.6733,-75.689
59.4746,-96.905,177.0965,91.6319,-65.3142,-62.8035,153.8775,-83.5351
179.6365,-66.5851,98.7131,177.7933,92.7422,-63.9391,-65.1474,179.4514
65.6327,41.5662,170.5156,61.173,59.9809,61.5754,-71.5142,170.189
66.6146,63.7964,-97.5098,175.6785,62.1771,-93.2019,87.4503,85.3159
93.6656,-58.978,-175.0424,94.222,-65.3232,-64.586,83.0832,83.9254
65.362,63.5621,-96.0874,-177.6277,96.3213,-62.447,87.5166,85.3261
-84.6776,61.7272,77.5394,-90.5084,-178.9029,178.5477,71.106,171.8558
94.325,-65.5316,-169.6036,-63.9476,93.084,179.8099,-66.3006,172.3196
137.1346,62.8283,178.9452,-174.2034,-63.0972,92.1767,65.4667,71.4965
64.3892,-97.9015,-174.46,-63.6679,95.8275,-179.449,-62.8721,-171.4029
-61.4621,-171.005,93.852,-65.4904,90.2396,179.3037,105.0996,-75.7507
171.2992,40.7199,-178.5435,-92.7732,64.4091,174.8523,-72.3389,171.3503
71.4249,-173.7137,75.8861,95.3044,-65.3325,88.0385,84.7637,86.2495
-83.2707,64.5392,-100.5673,178.2224,174.8736,65.1465,80.0327,84.9071
64.0649,-97.9621,179.4961,173.4165,63.1607,-92.024,-62.7635,-171.2169
-42.9799,-62.8276,-60.5649,-57.7083,-61.4805,-175.8539,-60.5914,-168.4001
140.1704,-179.9793,63.7497,-92.5388,-96.7477,62.3673,65.8974,172.209
63.2922,-98.4479,-73.5123,-95.0743,63.1142,176.1971,83.7044,86.6795
59.1414,-94.9786,172.2183,61.2255,68.2683,-87.4944,153.083,-83.6169
179.0574,-65.8072,101.1927,-173.726,-62.8162,91.7213,-65.0763,179.6418
65.788,177.8807,59.777,61.5126,177.7906,-66.5736,-39.5123,-75.2307
91.5278,-60.5807,-168.7668,-61.9575,-67.0686,88.753,83.6786,84.0406
-61.5645,-140.5065,92.502,-65.6855,-174.7519,-65.6543,169.9455,-73.2294
168.8175,49.5889,69.7417,95.0577,-64.9694,89.679,151.8337,-176.2625
88.2006,-63.0511,96.5466,73.0685,-176.0074,-64.5974,84.7107,84.0381
88.5614,-63.0027,96.5576,72.5119,177.4726,66.6089,84.6372,84.0568
-64.3188,-63.0701,96.0818,179.5332,-178.8337,-179.9562,-94.8721,172.1756
178.9842,-66.0031,102.2047,-179.0739,-94.827,62.5871,-65.0728,179.6412
65.8433,41.8161,177.8037,178.6016,179.9083,-179.9882,-87.7396,81.014
-42.9251,-62.6566,-61.0103,-60.762,-171.8015,-65.1057,-60.4099,-168.4127
-64.2831,84.0034,-179.4849,-62.2814,97.7402,-179.5366,86.0304,85.2685
179.3301,-65.8793,101.0774,175.6598,63.8901,-93.7577,-65.0539,179.4033
175.8647,-95.8525,66.8194,-91.8261,-174.2477,-66.5204,-62.5944,-171.8361
171.0197,40.5331,-176.7296,-63.8653,98.0905,-179.5816,-72.9141,171.1497
70.204,176.4122,87.9946,-66.286,99.679,-178.5828,-63.8088,179.3099
-59.8392,-60.9099,-168.5143,-61.7179,-60.0556,-61.7449,-94.6065,173.3317
176.1576,-93.3285,67.3216,-93.2441,176.5412,64.0651,-63.0248,-172.5063
-42.616,-63.0567,-64.5141,-170.155,-62.939,-62.5348,-60.0204,-168.6607
95.0113,-64.1951,-172.5388,94.8573,-63.0088,-175.9013,-66.4507,172.154
-84.4735,62.3588,172.3111,-63.0325,102.4115,-179.0876,144.3566,-85.0119
140.7593,-69.7426,-64.7037,-60.0312,-65.5189,89.609,68.6315,170.1595
-85.6159,58.1235,66.2731,174.9679,-96.8089,62.4724,72.5998,173.499
94.6298,-65.2127,-172.8568,-174.0666,-63.6361,91.6309,-66.3413,172.3412
-41.9587,-66.0336,-175.6081,179.7341,180.0034,179.971,-45.3101,-80.5393
-85.5985,56.8019,173.9618,-67.0086,-64.0109,92.2442,144.9658,-175.287
-177.5175,-170.8737,94.7005,-64.8437,89.6854,178.7885,98.0373,96.6315
95.9813,-65.6937,-172.983,-93.2515,63.5181,174.6444,-66.6404,171.8029
60.3553,58.5167,-171.5945,-61.3138,-59.3168,-61.477,-39.5723,-173.6317
62.9269,-101.0059,177.984,91.1141,-65.3882,-62.6951,86.1063,85.8834
-43.0692,-62.7411,-60.7181,-60.7974,-177.8193,66.3245,-60.5867,-168.1922
92.4792,-66.0044,95.51,-179.2236,-174.8692,-65.1418,-65.7716,172.9369
92.7354,-65.8899,95.3363,-179.1908,178.8133,65.7278,-65.7807,172.7212
178.0657,-63.4946,-58.6528,-59.8519,-172.0764,-65.1559,-90.4252,74.7548
63.1772,-99.7229,-74.3786,-178.9898,-94.7901,63.0001,84.5877,87.0153
65.8854,-175.9547,170.7589,63.6064,61.9016,62.2698,-37.7946,-75.4182
171.3623,40.5262,179.4791,95.7219,-63.1234,-175.6004,-73.1133,171.6431
173.7513,82.7014,-68.6597,103.9601,74.5379,-178.7877,123.3892,75.8393
92.2121,-62.3897,-64.8598,-167.9372,-65.0258,89.3518,84.0662,83.9988
94.1787,-60.2855,-65.1885,-64.8843,92.9595,178.8151,81.6221,84.5109
95.1811,-64.025,-172.1034,-90.3468,65.6095,62.3005,149.4445,-85.7805
71.0576,89.3995,-65.2025,-176.4914,-96.2702,60.5858,86.7491,84.8631
-67.7997,-95.1016,66.6854,173.7284,94.0031,-62.9403,152.603,-83.9788
178.1805,178.5201,98.8237,-67.9562,-87.3333,60.7012,-66.5831,178.1354
178.3403,-66.3523,-171.6511,-90.7979,63.4407,-93.8386,123.8149,76.0675
-42.4795,-62.6262,-65.6189,-179.3837,63.3734,61.8618,-59.8035,-168.7718
-57.609,-61.2727,-177.3102,62.7677,59.0817,61.2449,-93.1766,173.6489
177.9922,-64.3331,-61.6349,-168.8358,-62.5118,-62.3565,-90.4622,74.9487
58.6451,50.3234,71.6488,102.9945,-64.9788,-67.6442,140.2429,-83.3503
-86.1088,56.5399,67.5702,-177.9632,-62.1207,93.626,72.7933,173.7052
-64.2423,87.216,-175.0366,-62.5932,95.8185,-179.8939,153.0771,-84.461
88.3568,-66.4184,98.9999,73.3645,-175.9486,-64.651,147.6867,-85.5767
87.9767,-64.7212,94.7496,92.3896,-63.5001,-176.8989,83.0743,-179.9784
-84.1823,64.4,172.2785,-63.3571,102.717,-179.1374,80.438,84.92
63.1456,-97.8307,-73.0279,-179.0705,95.0859,-62.468,85.1181,86.9585
63.4445,-98.7066,-179.7163,178.9399,-177.0684,-65.4788,-45.2761,-72.2113
63.4928,-99.2412,176.2728,64.1153,176.1603,179.8272,-45.0841,-71.8875
-85.4789,59.7402,79.6242,-86.8354,-179.7675,178.2325,156.4645,-168.377
178.2157,-63.3426,-58.3378,-59.8263,-177.7015,66.3905,-90.4224,74.7969
74.9794,-157.6953,-67.7732,91.2597,65.5718,63.6287,-58.3819,179.7731
92.2792,-63.9458,-168.2123,-61.8344,-67.1162,88.6775,149.1796,-85.761
69.0816,-161.398,-72.1145,178.6428,66.181,176.5891,-38.6059,-73.7174
173.9014,-76.2441,-76.3638,-96.9922,65.8444,-86.7655,152.2069,-85.6254
-58.3594,-58.8188,-59.3841,-57.868,-61.8256,-175.9325,-93.268,172.8905
96.6408,-63.8684,-173.9575,-179.4234,-176.7515,-65.4144,-85.4842,72.4669
-64.493,-174.0414,-88.1453,-74.016,-96.071,62.7979,106.9409,-75.9621
172.6328,-95.0393,65.3245,174.1158,-177.6124,-65.7724,-50.3677,-76.817
66.7067,81.6832,-68.3044,102.8774,75.0276,-178.7637,87.5403,84.7973
59.6014,73.7478,-72.9144,-171.9026,-179.8038,-179.8607,-37.8868,-172.0998
-66.4706,-89.3093,67.5479,-97.2379,-73.2685,179.4954,150.5741,-84.1875
61.239,61.8381,178.3478,64.81,61.111,61.8732,-34.6071,-173.6645
-58.5076,-58.6072,-59.1487,-60.5214,-172.1691,-65.1708,-93.2773,173.1935
-40.4356,-175.9022,89.0518,-66.0289,-59.8125,-175.4619,-59.8258,-171.4404
-66.2246,-96.929,64.8395,174.1744,-96.253,62.2471,83.6519,86.0964
-58.6414,-59.4801,-61.9026,-168.8764,-62.6186,-62.5738,-93.5393,173.268
95.6143,-63.4429,-63.8637,-60.8066,-65.4959,90.0929,155.7267,-175.5112
-61.5429,-159.9174,-66.2459,-57.9307,-65.5834,87.9206,101.1242,-76.3915
-68.0613,-98.2679,65.1334,179.6077,-62.4399,95.9587,153.5083,-83.72
-58.4363,-58.8075,-59.2025,-60.4491,-177.8639,66.3872,-93.3342,173.0588
93.0378,-63.9835,-64.0345,-174.3514,96.1358,-62.3259,148.5671,-85.6662
-85.6317,58.9421,64.3424,58.596,58.2319,61.4363,80.3673,85.0601
-86.385,59.4522,67.6035,169.7517,65.0663,-90.8722,155.1498,-172.668
92.998,-64.9358,-64.3768,-168.2315,-64.8066,89.6254,148.6531,-85.5613
175.7852,43.4299,-97.2929,176.6189,61.7989,61.6173,-71.8712,174.1621
-40.6762,-174.9522,60.9289,-98.564,-74.9377,179.3296,-60.6252,-171.5235
64.9167,-98.6578,-67.285,-59.81,101.0696,-177.2891,-62.2506,-172.3744
138.7832,79.6618,-65.2734,104.1929,-175.3477,-178.1009,69.2552,169.0504
67.3477,82.0679,-67.4839,101.746,-172.1747,-63.1957,87.3798,84.8453
178.5543,-69.2258,-173.4382,93.3973,-64.1907,89.6746,-66.0928,-179.8523
-40.139,-174.8843,69.6276,-176.8923,95.1564,-61.4283,-59.0742,-172.5898
175.4466,42.9015,-95.2688,-172.8002,-64.4448,-63.3928,-71.9901,174.0333
-87.9335,56.0973,70.8409,68.5064,-100.643,177.8595,73.0606,175.6418
178.5595,-63.1782,101.8071,71.0875,95.8328,-62.8094,123.2818,76.1084
178.9178,-174.8981,92.0295,-64.442,91.3496,179.5865,131.2959,-87.9098
177.8692,-72.4811,-173.6257,-91.6723,63.7729,-93.0081,-66.1693,-179.4071
-42.2855,-170.7435,-178.8898,-179.5884,-176.6855,-65.455,-42.5627,-82.111
-40.9449,-161.727,-79.6009,-68.9967,-168.1083,-64.2564,-53.9518,-178.2078
171.2937,41.8516,178.7266,178.5574,176.8624,65.4289,-89.6734,82.4873
174.5869,44.6227,-102.4075,-71.7115,-177.9595,-66.7416,-72.3064,174.6338
72.8515,89.2635,-62.6651,-63.3728,-96.2519,63.1404,82.0882,178.5209
174.4343,44.6138,-102.7893,-71.8466,175.832,64.5822,-72.4259,174.8691
174.9026,44.5806,-100.7193,-68.8448,-67.3144,-177.1148,-72.1037,174.3525
-40.8296,-175.1866,60.4568,-98.3917,172.6723,63.4712,-61.4237,-171.0181
178.6571,-66.3229,98.2307,92.374,-65.8094,-67.2266,-64.7666,179.9778
141.5087,-88.5037,66.5307,174.5617,94.6225,-62.8478,67.0176,169.6283
163.0888,71.266,-69.4574,-170.7676,-176.4225,-65.0764,-43.4056,-169.5817
163.1361,70.8332,-69.9255,-167.0752,-65.3489,-176.8277,-43.1976,-169.9807
-42.4801,-170.1124,176.5746,66.6189,176.3161,179.9907,-41.988,-82.3702
-64.3637,-89.526,66.384,-96.697,175.3366,63.8491,84.7445,86.0731
-40.9894,-170.2975,76.0841,95.4619,-63.1849,-176.6739,-57.608,-171.3846
-80.6721,66.138,163.9253,66.6004,-90.5332,-69.4667,144.9315,-85.3377
162.9206,71.3758,-70.0304,-171.1357,177.1624,65.6747,-43.2295,-169.5312
-80.3694,66.9532,-105.1255,-73.2694,175.7017,64.5681,146.4973,-85.2955
-82.7927,65.0633,170.5072,-67.2312,-61.3511,96.0243,79.5787,83.9174
-79.8049,67.5825,-106.4248,-73.0861,-178.4975,-66.8545,146.5924,-85.2603
69.2426,-132.3019,73.5185,177.5921,93.8471,-63.6835,165.4309,-77.7056
-42.8372,-64.6208,-170.9013,-63.6696,93.6557,-179.9543,-60.4533,-168.6078
177.1613,-64.4297,102.8511,71.8643,-179.7185,-179.3957,-90.682,74.8194
-41.3001,-65.8927,179.0467,62.2081,-95.3052,179.7928,-60.8531,-169.5993
166.8585,63.0826,101.3205,-176.9877,-174.5023,-65.0133,-45.0371,-177.6973
-40.9352,-170.5431,-174.3912,-63.6324,94.6832,70.9904,-58.1178,-171.5271
-42.0728,-64.8355,-177.3018,179.3621,-94.3718,62.568,-60.6655,-168.9931
-80.3358,66.7999,163.4205,86.8647,-66.9907,-61.7206,145.1419,-85.307
166.1442,63.8278,99.2626,-176.6641,179.0455,65.7752,-43.8518,-175.9612
163.1016,72.781,-69.9862,-60.9081,-175.3563,179.9828,-42.6121,-169.7601
90.4407,-63.2582,95.0588,-175.1239,-62.1359,92.2947,82.5004,179.7624
-63.3627,-64.7619,96.1631,70.2744,96.5101,-62.8778,86.518,85.6654
177.7639,-63.3458,100.8681,-178.9566,178.2171,65.5941,-90.8845,74.414
-42.3174,-65.0567,-174.654,179.6684,94.7087,-62.6694,-60.7495,-168.8731
-86.2394,56.3715,66.1381,62.2211,59.1818,61.1522,141.14,-83.9709
65.8823,177.8992,60.1845,58.8789,59.1302,61.7585,-39.5973,-75.3487
-42.2664,-64.7178,-175.3938,-174.6758,-63.2212,91.8838,-60.5998,-168.8656
-42.4388,-64.8779,-171.5537,-89.3453,65.9225,173.4211,-60.0632,-169.048
64.8808,41.8113,176.8603,173.5011,63.0824,-92.0795,-71.7243,169.6584
-66.5509,80.6064,172.2387,71.9918,97.539,-63.0507,86.3163,85.2179
-65.8459,81.3669,171.0622,90.9422,-65.614,-62.672,86.5946,85.259
-77.0763,67.1045,161.5885,-97.3822,63.37,68.0869,82.0004,85.1908
-66.7737,-64.398,100.5385,94.8764,-64.4744,-68.9406,85.9956,85.7089
64.4112,42.3462,178.9992,-175.7278,-63.0464,92.3464,-71.8515,169.0484
178.5204,-136.5522,72.749,94.2438,-64.8188,89.0335,165.9696,-171.6964
95.3051,-62.4058,92.0371,170.1717,65.0505,-90.8605,81.2063,179.5402
-74.1949,70.9391,165.242,-74.779,-96.2888,62.4635,84.5859,85.4675
162.8504,71.8445,-69.7783,-173.4258,68.5961,177.1977,-43.3553,-169.7433
-42.5252,-154.7533,-65.9139,91.289,176.6343,-178.9119,-55.1454,-171.5296
168.7669,-161.1152,-72.4807,177.2293,62.3784,61.7134,-42.2085,-73.5183
173.2784,87.1275,-63.5579,-62.1224,-95.6931,63.2026,154.4342,-84.7936
64.0797,-98.8505,176.8965,62.7207,-96.0259,-70.8674,-62.4598,-171.1128
66.6063,-176.0689,178.7691,-179.1437,-93.7685,62.8584,-39.2785,-75.2199
-40.6566,-170.3584,-179.4713,73.0588,97.6276,-62.8234,-57.9919,-172.2628
-40.7442,-170.4806,177.8833,91.5387,-66.0085,-63.0068,-58.1891,-171.8383
-40.5135,-175.0475,64.154,63.9634,-93.6485,-178.5577,-59.0557,-171.7212
177.353,-67.0795,-173.1525,-179.1489,94.3796,-62.5634,-90.4027,75.8968
177.3052,-67.2395,-175.2176,179.8359,-94.2283,62.5554,-90.362,75.985
177.9044,-71.9042,-63.7393,98.6196,91.9803,-62.8509,-66.0727,-179.6432
-40.6055,-79.164,78.1313,176.8365,177.2847,65.302,-63.306,-168.6569
66.75,-177.0285,-178.7427,-93.0147,63.4001,174.8719,-39.8755,-75.574
174.2292,23.3376,74.8946,174.463,177.0914,65.3095,-65.896,177.5579
-40.8447,-171.128,-174.5425,-62.3645,-65.8119,89.4869,-58.2607,-171.5256
174.2112,23.0914,74.8178,174.5045,-176.875,-65.5664,-66.0159,177.5701
-40.5368,-176.0466,63.092,173.698,-95.7148,62.2922,-59.9018,-171.4935
66.5948,-177.0174,179.5284,174.8244,62.9455,-92.3266,-40.0832,-75.7657
-42.8687,-62.8381,-60.9292,-57.7814,-59.008,-61.6585,-60.514,-168.4845
63.6032,42.7999,-175.9055,-63.8738,97.2855,-179.7626,-71.6398,168.0784
66.4333,-176.6109,173.9526,63.3369,-94.727,179.8073,-39.4956,-75.5272
177.4386,-66.6708,-173.3821,-174.033,-63.4302,91.5362,-90.4735,75.7305
61.1076,-95.2588,-94.1946,68.3332,-86.4094,-68.6693,71.9236,170.4446
-40.9948,-79.0166,79.0332,173.9349,66.8524,176.7672,-63.3468,-168.5328
133.9778,73.9704,-73.0077,-63.5694,-179.4289,65.6721,66.4108,72.5496
134.3153,179.3763,63.077,60.5414,65.5634,-89.3902,67.4255,73.1671
137.2315,63.1019,175.9019,91.2421,-65.3653,-62.7733,65.1442,71.4274
174.1618,23.5422,75.8573,171.322,66.5521,176.69,-65.6775,177.3243
-58.8223,-60.6225,-168.8972,-64.0689,92.5664,179.5976,-94.0037,173.6815
67.4796,66.0603,-98.2362,-91.6232,66.0134,-86.7733,163.9164,-169.7735
64.7362,-103.9585,-73.6302,179.7307,-94.8118,63.1105,-61.0478,-170.9001
-40.6577,-172.4098,72.7671,-175.917,-62.5284,93.26,-58.1578,-171.5653
64.6034,-96.8208,-176.2275,-90.8906,66.2443,62.6228,-63.248,-171.7301
136.8585,62.6922,-178.4646,-63.3311,98.2418,71.2177,65.36,71.6181
176.9956,-153.9039,-66.579,175.7369,62.6035,61.8548,-85.4501,71.9535
178.0971,-63.8102,-59.0712,-57.2726,-59.323,-61.8562,-90.4161,74.8744
176.7974,-95.0629,67.2867,62.2442,64.9478,-91.0688,-63.4117,-172.6704
-82.3665,65.805,170.3961,-94.0188,65.4912,-89.3739,72.2361,174.5897
94.4638,-64.8654,-172.6688,73.1534,96.9815,-62.8946,-66.3383,172.3395
61.7979,65.7199,94.1441,-176.4266,179.5156,66.0271,-35.6851,-178.0532
63.0776,179.1706,65.7133,-94.0216,-95.5356,62.548,54.5205,60.4544
171.2794,40.5968,-178.1904,-91.6376,66.3289,63.2292,-72.577,171.3849
61.8579,65.3952,95.0559,-176.911,-174.0314,-64.9013,-36.0102,-179.1761
61.7241,65.7596,93.4841,-172.4193,-63.8629,-176.646,-35.5594,-178.1714
-41.5794,-63.7736,-66.4747,94.041,177.8391,-179.1284,-59.3504,-169.4606
171.9813,40.1478,174.7106,63.4154,-97.8017,-70.8421,-72.8602,172.1976
-42.3465,-158.5426,-71.8588,-64.9422,-60.3548,-61.3094,-53.9401,-172.8709
-64.2669,-62.9234,96.0346,179.4125,178.1133,65.5756,-94.8564,172.0859
-65.2274,-63.4854,98.1454,71.0128,179.3389,-179.4548,-95.1217,172.3955
68.3202,-163.4867,-74.8046,-176.2037,-64.7518,-61.6981,-37.8767,-73.3753
-42.4041,-65.882,-171.2799,-65.5715,-176.4715,-179.9172,-44.8807,-80.5814
65.6769,41.954,178.1911,-178.1162,-66.1347,-176.6245,-87.9286,80.8671
64.9354,41.6445,175.7494,93.4217,-64.1404,-174.627,-71.7254,169.5461
60.2372,58.2397,-172.1991,-63.9076,94.3082,179.6738,-39.6278,-173.7149
174.2341,22.5166,74.6112,176.9614,-67.5097,-176.6614,-66.0103,177.6742
-63.7492,-63.2257,95.6414,175.8237,67.2808,176.8362,-94.8128,172.1433
-59.12,-61.6309,-171.2394,-91.4038,64.3851,174.0806,-94.277,173.3621
97.4655,-64.7141,-177.0253,63.1747,-100.3641,-71.0329,-67.05,171.6516
-58.702,-60.7032,-172.6727,-174.0437,-63.3224,91.7068,-93.9789,173.5594
-42.0317,-65.96,-175.3931,-176.7167,-65.8401,-176.7814,-45.2707,-80.5947
60.2563,58.218,-175.0585,-173.7557,-63.2062,91.8837,-39.411,-173.4669
-41.8994,-66.1187,-175.6103,176.4783,66.1204,176.6518,-45.2676,-80.6939
92.1303,-65.0138,96.271,179.7227,-96.0273,62.4764,154.827,-174.4484
177.1844,-66.0927,-63.4531,96.3264,178.7539,-178.9907,-90.0323,75.487
-86.0608,47.0969,179.6446,178.9446,179.9475,-179.9171,-97.4089,-179.84
